Source Name	Material Type	Characteristics[Organism]	Characteristics[Population]	Characteristics[CellType]	Characteristics[Observation]	Characteristics[Individual]	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value[INDIVIDUAL]	Factor Value[POPULATION]	Factor Value[SIGNAL]
NA18563	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18563	P-MTAB-13849	NA18563	total_RNA	P-MTAB-13850	NA18563	biotin	P-MTAB-13851	NA18563_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18563	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18563	HapMap CHB	HIGH
NA18563	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18563	P-MTAB-13849	NA18563	total_RNA	P-MTAB-13850	NA18563	biotin	P-MTAB-13851	NA18563_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18563	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18563	HapMap CHB	HIGH
NA18564	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18564	P-MTAB-13849	NA18564	total_RNA	P-MTAB-13850	NA18564	biotin	P-MTAB-13851	NA18564_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18564	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18564	HapMap CHB	HIGH
NA18564	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18564	P-MTAB-13849	NA18564	total_RNA	P-MTAB-13850	NA18564	biotin	P-MTAB-13851	NA18564_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18564	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18564	HapMap CHB	HIGH
NA18566	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18566	P-MTAB-13849	NA18566	total_RNA	P-MTAB-13850	NA18566	biotin	P-MTAB-13851	NA18566_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18566	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18566	HapMap CHB	HIGH
NA18566	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18566	P-MTAB-13849	NA18566	total_RNA	P-MTAB-13850	NA18566	biotin	P-MTAB-13851	NA18566_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18566	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18566	HapMap CHB	HIGH
NA18570	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18570	P-MTAB-13849	NA18570	total_RNA	P-MTAB-13850	NA18570	biotin	P-MTAB-13851	NA18570_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18570	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18570	HapMap CHB	HIGH
NA18570	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18570	P-MTAB-13849	NA18570	total_RNA	P-MTAB-13850	NA18570	biotin	P-MTAB-13851	NA18570_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18570	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18570	HapMap CHB	HIGH
NA18571	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18571	P-MTAB-13849	NA18571	total_RNA	P-MTAB-13850	NA18571	biotin	P-MTAB-13851	NA18571_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18571	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18571	HapMap CHB	HIGH
NA18571	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18571	P-MTAB-13849	NA18571	total_RNA	P-MTAB-13850	NA18571	biotin	P-MTAB-13851	NA18571_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18571	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18571	HapMap CHB	HIGH
NA18572	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18572	P-MTAB-13849	NA18572	total_RNA	P-MTAB-13850	NA18572	biotin	P-MTAB-13851	NA18572_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18572	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18572	HapMap CHB	HIGH
NA18572	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18572	P-MTAB-13849	NA18572	total_RNA	P-MTAB-13850	NA18572	biotin	P-MTAB-13851	NA18572_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18572	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18572	HapMap CHB	HIGH
NA18573	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18573	P-MTAB-13849	NA18573	total_RNA	P-MTAB-13850	NA18573	biotin	P-MTAB-13851	NA18573_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18573	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18573	HapMap CHB	HIGH
NA18573	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18573	P-MTAB-13849	NA18573	total_RNA	P-MTAB-13850	NA18573	biotin	P-MTAB-13851	NA18573_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18573	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18573	HapMap CHB	HIGH
NA18576	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18576	P-MTAB-13849	NA18576	total_RNA	P-MTAB-13850	NA18576	biotin	P-MTAB-13851	NA18576_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18576	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18576	HapMap CHB	HIGH
NA18576	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18576	P-MTAB-13849	NA18576	total_RNA	P-MTAB-13850	NA18576	biotin	P-MTAB-13851	NA18576_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18576	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18576	HapMap CHB	HIGH
NA18577	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18577	P-MTAB-13849	NA18577	total_RNA	P-MTAB-13850	NA18577	biotin	P-MTAB-13851	NA18577_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18577	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18577	HapMap CHB	HIGH
NA18577	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18577	P-MTAB-13849	NA18577	total_RNA	P-MTAB-13850	NA18577	biotin	P-MTAB-13851	NA18577_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18577	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18577	HapMap CHB	HIGH
NA18579	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18579	P-MTAB-13849	NA18579	total_RNA	P-MTAB-13850	NA18579	biotin	P-MTAB-13851	NA18579_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18579	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18579	HapMap CHB	HIGH
NA18579	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18579	P-MTAB-13849	NA18579	total_RNA	P-MTAB-13850	NA18579	biotin	P-MTAB-13851	NA18579_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18579	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18579	HapMap CHB	HIGH
NA18582	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18582	P-MTAB-13849	NA18582	total_RNA	P-MTAB-13850	NA18582	biotin	P-MTAB-13851	NA18582_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18582	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18582	HapMap CHB	HIGH
NA18582	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18582	P-MTAB-13849	NA18582	total_RNA	P-MTAB-13850	NA18582	biotin	P-MTAB-13851	NA18582_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18582	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18582	HapMap CHB	HIGH
NA18592	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18592	P-MTAB-13849	NA18592	total_RNA	P-MTAB-13850	NA18592	biotin	P-MTAB-13851	NA18592_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18592	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18592	HapMap CHB	HIGH
NA18592	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18592	P-MTAB-13849	NA18592	total_RNA	P-MTAB-13850	NA18592	biotin	P-MTAB-13851	NA18592_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18592	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18592	HapMap CHB	HIGH
NA18593	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18593	P-MTAB-13849	NA18593	total_RNA	P-MTAB-13850	NA18593	biotin	P-MTAB-13851	NA18593_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18593	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18593	HapMap CHB	HIGH
NA18593	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18593	P-MTAB-13849	NA18593	total_RNA	P-MTAB-13850	NA18593	biotin	P-MTAB-13851	NA18593_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18593	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18593	HapMap CHB	HIGH
NA18594	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18594	P-MTAB-13849	NA18594	total_RNA	P-MTAB-13850	NA18594	biotin	P-MTAB-13851	NA18594_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18594	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18594	HapMap CHB	HIGH
NA18594	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18594	P-MTAB-13849	NA18594	total_RNA	P-MTAB-13850	NA18594	biotin	P-MTAB-13851	NA18594_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18594	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18594	HapMap CHB	HIGH
NA18595	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18595	P-MTAB-13849	NA18595	total_RNA	P-MTAB-13850	NA18595	biotin	P-MTAB-13851	NA18595_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18595	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18595	HapMap CHB	HIGH
NA18595	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18595	P-MTAB-13849	NA18595	total_RNA	P-MTAB-13850	NA18595	biotin	P-MTAB-13851	NA18595_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18595	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18595	HapMap CHB	HIGH
NA18596	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18596	P-MTAB-13849	NA18596	total_RNA	P-MTAB-13850	NA18596	biotin	P-MTAB-13851	NA18596_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18596	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18596	HapMap CHB	HIGH
NA18596	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18596	P-MTAB-13849	NA18596	total_RNA	P-MTAB-13850	NA18596	biotin	P-MTAB-13851	NA18596_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18596	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18596	HapMap CHB	HIGH
NA18597	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18597	P-MTAB-13849	NA18597	total_RNA	P-MTAB-13850	NA18597	biotin	P-MTAB-13851	NA18597_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18597	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18597	HapMap CHB	HIGH
NA18597	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18597	P-MTAB-13849	NA18597	total_RNA	P-MTAB-13850	NA18597	biotin	P-MTAB-13851	NA18597_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18597	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18597	HapMap CHB	HIGH
NA18599	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18599	P-MTAB-13849	NA18599	total_RNA	P-MTAB-13850	NA18599	biotin	P-MTAB-13851	NA18599_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18599	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18599	HapMap CHB	HIGH
NA18599	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18599	P-MTAB-13849	NA18599	total_RNA	P-MTAB-13850	NA18599	biotin	P-MTAB-13851	NA18599_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18599	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18599	HapMap CHB	HIGH
NA18602	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18602	P-MTAB-13849	NA18602	total_RNA	P-MTAB-13850	NA18602	biotin	P-MTAB-13851	NA18602_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18602	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18602	HapMap CHB	HIGH
NA18602	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18602	P-MTAB-13849	NA18602	total_RNA	P-MTAB-13850	NA18602	biotin	P-MTAB-13851	NA18602_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18602	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18602	HapMap CHB	HIGH
NA18603	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18603	P-MTAB-13849	NA18603	total_RNA	P-MTAB-13850	NA18603	biotin	P-MTAB-13851	NA18603_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18603	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18603	HapMap CHB	HIGH
NA18603	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18603	P-MTAB-13849	NA18603	total_RNA	P-MTAB-13850	NA18603	biotin	P-MTAB-13851	NA18603_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18603	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18603	HapMap CHB	HIGH
NA18605	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18605	P-MTAB-13849	NA18605	total_RNA	P-MTAB-13850	NA18605	biotin	P-MTAB-13851	NA18605_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18605	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18605	HapMap CHB	HIGH
NA18605	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18605	P-MTAB-13849	NA18605	total_RNA	P-MTAB-13850	NA18605	biotin	P-MTAB-13851	NA18605_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18605	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18605	HapMap CHB	HIGH
NA18608	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18608	P-MTAB-13849	NA18608	total_RNA	P-MTAB-13850	NA18608	biotin	P-MTAB-13851	NA18608_1_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18608	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18608	HapMap CHB	HIGH
NA18608	cell	Homo sapiens	HapMap CHB	lymphoblastoid	asian	NA18608	P-MTAB-13849	NA18608	total_RNA	P-MTAB-13850	NA18608	biotin	P-MTAB-13851	NA18608_2_1	A-MEXP-930	P-MTAB-13852	CHB.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18608	CHB_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18608	HapMap CHB	HIGH
